patent_id,Cluster
358041,1
1169101,1
100711,1
516621,1
398647,1
324623,1
222654,1
211706,1
125591,1
1126239,1
585327,1
777646,1
60734,1
36980,1
20094,1
36226,1
180323,1
295567,1
374190,1
155923,1
393671,1
44873,1
93317,1
632521,1
340777,1
10169,1
283692,1
172608,1
240020,1
238624,1
511801,1
549907,1
172406,1
494769,1
53089,1
679130,1
30288,1
178707,1
697759,1
113961,1
237684,1
332903,1
59188,1
131644,1
56483,1
643303,1
154817,1
256315,1
89815,1
50773,1
82742,1
789595,1
357548,1
696040,1
617341,1
1251549,1
918907,1
146602,1
1190612,1
731964,1
147735,1
1217078,1
81075,1
138323,1
189685,1
204305,1
339091,1
360326,1
91266,1
167427,1
288859,1
398726,1
540672,1
270503,1
487531,1
362725,1
247781,1
1358829,1
379651,1
65481,1
52424,1
263973,1
310403,1
223829,1
1228473,1
194210,1
55031,1
2967,1
33412,1
625053,1
621577,1
112246,1
1300504,1
33541,1
311131,1
342016,1
468865,1
227656,1
559661,1
5544,1
660135,1
68038,1
113197,1
407102,1
184567,1
912959,1
103639,1
804479,1
299412,1
67321,1
1140561,1
555888,1
1156735,1
747427,1
287434,1
19833,1
898254,1
581416,1
288864,1
772488,1
382161,1
128100,1
539775,1
282759,1
268576,1
213678,1
1138815,1
593358,1
409886,1
91514,1
44882,1
1092960,1
23208,1
402091,1
439945,1
755023,1
238776,1
119652,1
565991,1
287621,1
668177,1
194819,1
1019631,1
24608,1
858474,1
206127,1
774600,1
27324,1
301257,1
418776,1
572575,1
101236,1
281060,1
339535,1
129962,1
251930,1
191433,1
177996,1
301674,1
636383,1
275059,1
13294,1
401583,1
119646,1
119649,1
112458,1
233003,1
163332,1
64431,1
763561,1
196595,1
573333,1
51525,1
167792,1
176886,1
932717,1
93912,1
275041,1
492936,1
863635,1
277512,1
1168952,1
139973,1
60696,1
313270,1
348881,1
541183,1
586571,1
1149748,1
154196,1
155289,1
12998,1
804107,1
48739,1
576049,1
224024,1
29296,1
518430,1
1095742,1
302949,1
575377,1
310432,1
92172,1
101036,1
98679,1
699991,1
701873,1
32450,1
277301,1
61164,1
157447,1
183979,1
94264,1
604858,1
588005,1
405265,1
300770,1
732698,1
88288,1
4286,1
437771,1
1136836,1
29446,1
883861,1
338155,1
217804,1
85006,1
256504,1
34431,1
79693,1
96114,1
648309,1
171722,1
229714,1
610839,1
696884,1
899595,1
417879,1
219829,1
79702,1
368775,1
245802,1
1291578,1
120417,1
488548,1
106000,1
601245,1
583794,1
1016876,1
610376,1
419132,1
233772,1
401765,1
863379,1
1054719,1
224192,1
471486,1
266994,1
100300,1
225448,1
309014,1
315630,1
4842,1
173446,1
123123,1
10365,1
352394,1
425769,1
482692,1
485090,1
346529,1
328177,1
229272,1
90835,1
1320585,1
1205473,1
61358,1
450269,1
122583,1
254271,1
498392,1
117470,1
408956,1
217379,1
330709,1
514592,1
510666,1
154744,1
141634,1
124247,1
304087,1
252793,1
200572,1
153604,1
10791,1
567179,1
398692,1
59439,1
139798,1
112667,1
343073,1
17000,1
3294,1
487323,1
894112,1
382362,1
437583,1
229446,1
1024838,1
233387,1
468306,1
427207,1
107661,1
67732,1
575605,1
1118248,1
286065,1
28210,1
1191851,1
486969,1
120826,1
596778,1
72854,1
169589,1
157121,1
1172680,1
378019,1
649364,1
638405,1
197266,1
856935,1
70450,1
598782,1
63361,1
400903,1
250224,1
174470,1
666778,1
353739,1
577356,1
52208,1
66024,1
373195,1
69061,1
714488,1
1221455,1
310204,1
3488,1
768564,1
172228,1
127742,1
148554,1
234953,1
793107,1
287033,1
513608,1
93074,1
43646,1
425574,1
329527,1
152692,1
593430,1
280012,1
93513,1
1359895,1
199325,1
119489,1
385603,1
300174,1
241672,1
5601,1
212741,1
1271457,1
197255,1
157135,1
188185,1
600398,1
1004889,1
125976,1
574049,1
163858,1
27245,1
137831,1
352558,1
97382,1
1295695,1
159274,1
275716,1
42024,1
229110,1
128920,1
838812,1
161258,1
982437,1
200144,1
442676,1
704258,1
254529,1
44481,1
165233,1
62500,1
515938,1
1213013,1
591813,1
322465,1
55405,1
256507,1
44508,1
1076777,1
358878,1
70305,1
1237577,1
118218,1
706486,1
162824,1
304679,1
351264,1
506951,1
882000,1
1111130,1
829738,1
98691,1
548239,1
114837,1
285753,1
459915,1
221556,1
120020,1
1351142,1
4285,1
415939,1
403183,1
234976,1
394057,1
600818,1
122217,1
798667,1
190046,1
55565,1
381521,1
138477,1
42569,1
651262,1
35101,1
145334,1
171085,1
606338,1
68588,1
118811,1
39739,1
72698,1
8904,1
320134,1
167601,1
91731,1
252399,1
1213829,1
3138,1
543350,1
108234,1
34211,1
343687,1
207585,1
479148,1
263147,1
1031021,1
72244,1
70447,1
701319,1
679520,1
462617,1
175836,1
342353,1
247740,1
95595,1
420742,1
838425,1
20843,1
141188,1
160558,1
534696,1
122410,1
76393,1
116004,1
695007,1
723230,1
102240,1
984734,1
218906,1
501997,1
150051,1
11657,1
134842,1
1200301,1
151196,1
176728,1
176676,1
863813,1
483839,1
115519,1
57761,1
780349,1
133127,1
144795,1
255360,1
734839,1
57356,1
280985,1
51136,1
646467,1
136125,1
342609,1
669922,1
323433,1
52236,1
212966,1
283098,1
304478,1
729705,1
349426,1
259214,1
236384,1
146627,1
987821,1
1153123,1
540655,1
572949,1
198831,1
687382,1
70272,1
381934,1
314062,1
104825,1
60664,1
422630,1
330455,1
3530,1
111439,1
722323,1
941642,1
111835,1
390225,1
445482,1
329885,1
41093,1
574075,1
18520,1
111606,1
113790,1
473734,1
276377,1
500479,1
237339,1
625665,1
325916,1
712,1
1141241,1
583740,1
362282,1
1314374,1
73415,1
937645,1
222856,1
46928,1
230318,1
369711,1
262518,1
646127,1
855160,1
8287,1
771425,1
111354,1
132395,1
720091,1
181413,1
216650,1
592671,1
461842,1
374162,1
389744,1
231984,1
109276,1
344060,1
841513,1
213510,1
1325008,1
712793,1
860277,1
208695,1
482299,1
485098,1
292949,1
569953,1
188609,1
697436,1
648043,1
261552,1
500690,1
1357490,1
101551,1
333767,1
86066,1
646051,1
461664,1
5371,1
389171,1
327892,1
96260,1
261574,1
392023,1
5775,1
151223,1
29848,1
195669,1
129977,1
10414,1
48253,1
589936,1
58678,1
190262,1
202381,1
1113069,1
330683,1
557938,1
746480,1
114024,1
167366,1
104801,1
391082,1
63148,1
242610,1
130769,1
64549,1
382982,1
432438,1
154632,1
325486,1
1074780,1
173479,1
395013,1
922126,1
208255,1
484791,1
121921,1
1116323,1
245815,1
414563,1
1226691,1
216651,1
210786,1
4044,1
337054,1
353905,1
186154,1
856093,1
242385,1
86255,1
118943,1
1177277,1
345576,1
41051,1
106940,1
162550,1
233543,2
430429,2
340578,2
253384,2
190639,2
561476,2
51381,2
322714,2
321209,2
231867,2
34382,2
15907,2
437142,2
162687,2
10612,2
649018,2
155306,2
81112,2
642438,2
234455,2
846509,2
585082,2
926985,2
411074,2
29965,2
331515,2
432173,2
425364,2
488917,2
439208,2
674114,2
975111,2
916335,2
79589,2
1098330,2
414639,2
462409,2
147702,2
215797,2
38964,2
386147,2
711426,2
15778,2
17850,2
517437,2
648221,2
13612,2
245577,2
44636,2
330627,2
225376,2
85040,2
1097302,2
302580,2
438781,2
1165738,2
213915,2
6652,2
90467,2
197446,2
99567,2
842344,2
49018,2
174303,2
231638,2
549698,2
22200,2
74447,2
628445,2
466528,2
456155,2
81539,2
193189,2
3399,2
475859,2
225126,2
979798,2
114936,2
143665,2
477057,2
131546,2
194688,2
382046,2
1000913,2
471054,2
149757,2
117275,2
545483,2
638739,2
336291,2
660153,2
12752,2
135393,2
266760,2
1371820,2
621669,2
316540,2
318953,2
240475,2
258190,2
670340,2
305856,2
200051,2
274811,2
163465,2
127979,2
193562,2
604256,2
231158,2
299067,2
557946,2
1240194,2
314908,2
144579,2
836925,2
515212,2
385747,2
798824,2
174119,2
320665,2
495007,2
331368,2
230147,2
300759,2
33944,2
48216,2
594975,2
435276,2
156677,2
95875,2
577200,2
575568,2
186898,2
176068,2
601273,2
276437,2
316879,2
267301,2
496603,2
36875,2
17993,2
372466,2
28288,2
679085,2
195650,2
1138821,2
122878,2
708550,2
361764,2
339642,2
689437,2
736315,2
314431,2
741577,2
714890,2
148174,2
505399,2
662186,2
279126,2
11405,2
179673,2
787009,2
82275,2
381698,2
24103,2
409844,2
320103,2
60642,2
629983,2
219272,2
312455,2
607616,2
249960,2
553599,2
232451,2
676818,2
100709,2
327728,2
216627,2
486709,2
575371,2
427660,2
6705,2
93811,2
844461,2
40892,2
235432,2
80351,2
151172,2
570147,2
152470,2
632395,2
194244,2
203943,2
339808,2
221250,2
619425,2
193175,2
374065,2
70552,2
728187,2
436360,2
83727,2
350501,2
72392,2
190713,2
134360,2
166707,2
556747,2
316531,2
31056,2
584570,2
1033881,2
516012,2
145599,2
31612,2
623133,2
624213,2
280251,2
134722,2
90315,2
217787,2
353145,2
711195,2
196019,2
285421,2
292799,2
164612,2
68060,2
423378,2
715964,2
77879,2
98122,2
263804,2
132302,2
12857,2
782813,2
285036,2
75801,2
653510,2
1327315,2
299069,2
186610,2
300084,2
1283713,2
308816,2
4932,2
343506,2
841461,2
24781,2
1223522,2
325382,2
230091,2
1265564,2
148765,2
99127,2
162290,2
248330,2
258879,2
668330,2
420148,2
132347,2
73963,2
240427,2
405438,2
207458,2
369489,2
199112,2
1168063,2
86265,2
676497,2
587828,2
775834,2
19869,2
152388,2
621160,2
344207,2
464191,2
573846,2
195225,2
587629,2
227950,2
676038,2
254158,2
174429,2
54816,2
68048,2
30274,2
682516,2
298032,2
571956,2
450488,2
1075624,2
312795,2
297024,2
166065,2
537868,2
141000,2
412065,2
47070,2
463593,2
561153,2
423061,2
10018,2
1102713,2
325951,2
779573,2
291455,2
410314,2
572585,2
225696,2
366748,2
215074,2
683721,2
256678,2
310806,2
556351,2
22279,2
81073,2
168143,2
236939,2
497579,2
118911,2
161068,2
318408,2
271254,2
159295,2
754954,2
457846,2
366930,2
305234,2
366899,2
487995,2
398344,2
295948,2
663352,2
370321,2
806851,2
41313,2
269566,2
241162,2
306393,2
220088,2
102454,2
489021,2
37285,2
469096,2
384609,2
583518,2
262398,2
81871,2
24794,2
198527,2
45192,2
224281,2
114493,2
628623,2
442350,2
49997,2
780963,2
358899,2
597360,2
129457,2
607627,2
33004,2
210895,2
449265,2
412424,2
437467,2
552212,2
747353,2
121457,2
65242,2
178436,2
281017,2
345163,2
29256,2
82396,2
284071,2
16616,2
207889,2
644341,2
1239659,2
204145,2
629294,2
99228,2
644603,2
236734,2
519872,2
417423,2
259859,2
171223,2
191503,2
563337,2
938049,2
367019,2
264869,2
60341,2
517376,2
682514,2
70114,2
697148,2
814939,2
203601,2
537420,2
489984,2
937838,2
256123,2
973,2
320358,2
551304,2
115969,2
3954,2
185649,2
404339,2
185034,2
703778,2
71929,2
1257559,2
421577,2
404954,2
121372,2
64640,2
928549,2
848604,2
1112308,2
323677,2
459739,2
144640,2
286337,2
819991,2
393948,2
102173,2
243817,2
1350270,2
24264,2
330523,2
178045,2
379193,2
409856,2
1295138,2
993680,2
421549,2
12096,2
456919,2
143617,2
13988,2
155227,2
949268,2
404479,2
49646,2
110211,2
81832,2
11537,2
763088,2
483530,2
400894,2
1239955,2
44461,2
461085,2
5717,2
47926,2
8125,2
382428,2
178185,2
202252,2
137262,2
428192,2
407917,2
592965,2
161771,2
86872,2
351670,2
7559,2
384059,2
743483,2
230633,2
921842,2
521734,2
16040,2
73353,2
272410,2
423048,2
429432,2
295884,2
56534,2
1006976,2
415084,2
305547,2
141741,2
768560,2
1301003,2
69323,2
391002,2
59103,2
17620,2
437641,2
769487,2
365608,2
36836,2
476944,2
410358,2
701251,2
283831,2
106329,2
447200,2
18935,2
2720,2
976347,2
51896,2
57050,2
83567,2
304151,2
165242,2
241970,2
736472,2
511381,2
79296,2
405517,2
118342,2
440835,2
431477,2
29999,2
558452,2
740127,2
448620,2
315877,2
531572,2
328078,2
1117564,2
710066,2
714576,2
29182,2
250869,2
1323243,2
433292,2
153466,2
879964,2
113042,2
746766,2
475417,2
2044,2
43222,2
10267,2
480498,2
374703,2
632173,2
359597,2
1245549,2
304498,2
257710,2
19519,2
397574,2
605203,2
78999,2
37726,2
585384,2
233474,2
26674,2
196841,2
283682,2
837110,2
292321,2
730398,2
454407,2
93696,2
16964,2
68945,2
3250,2
295381,2
247928,2
294983,2
373327,2
305999,2
683965,2
252105,2
321841,2
510131,2
504107,2
800702,2
282654,2
314622,2
78708,2
324939,2
2549,2
206554,2
481106,2
218269,2
198729,2
416271,2
165702,2
217949,2
498319,2
769497,2
1138403,2
1351312,2
395314,2
725126,2
1095177,2
103415,2
519295,2
134679,2
62281,2
622316,2
262950,2
419156,2
14188,2
176384,2
143647,2
29826,2
469486,2
328884,2
372526,2
577605,2
522333,2
87770,2
192161,2
716683,2
55304,2
15559,2
370148,2
130961,2
187073,2
235366,2
224012,2
210478,2
505954,2
988583,2
130016,2
294535,2
726602,2
380968,2
198844,2
425806,2
351310,2
153835,2
146613,2
463552,2
450487,2
564530,2
192257,2
137199,2
368542,2
106305,2
14416,2
619850,2
545380,2
87135,2
339989,2
223107,2
512003,2
55399,2
116092,2
356195,2
573632,2
63852,2
230019,2
547689,2
295921,2
752829,2
743123,2
454908,2
475567,2
162988,2
1192444,2
115998,2
273264,2
93030,2
519671,2
4458,2
209802,2
21478,2
600116,2
784930,2
118270,2
12073,2
75227,2
260841,2
80644,2
4147,2
226332,2
332875,2
368278,2
363365,2
77430,2
256166,2
114338,2
199289,2
340632,2
267848,2
315528,2
196809,2
148335,2
1318731,2
236301,2
640679,2
1024709,2
232347,2
80394,2
9735,2
267814,2
337046,2
760131,2
46436,2
111084,2
156390,2
422217,2
597764,2
650297,2
103984,2
482404,2
285173,2
805626,2
159785,2
398175,2
551340,2
16201,2
975445,2
324257,2
879,2
690263,2
82625,2
492634,2
223529,2
400274,2
106700,2
387069,2
96466,2
149940,2
1197070,2
76712,2
388457,2
279488,2
88603,2
736410,2
339565,2
1109700,2
433866,2
9778,2
144879,2
333947,2
149990,2
610314,2
376514,2
459959,2
85478,2
326163,2
430228,2
137048,2
356402,2
355610,2
476375,2
491847,2
308218,2
437218,2
53980,2
483514,2
178753,2
182195,2
849278,2
15381,2
62252,2
431136,2
17393,2
212923,2
510643,2
390034,2
369177,2
214167,2
425471,2
116791,2
716,2
316659,2
585198,2
197746,2
408411,2
12710,2
179232,2
164335,2
472598,2
111251,2
35070,2
9515,2
337683,2
497739,2
328301,2
786284,2
456750,2
324964,2
68091,2
292364,2
425465,2
1253565,2
693617,2
94213,2
794014,2
560887,2
260376,2
693297,2
50830,2
868370,2
133796,2
214026,2
48750,2
380296,2
388331,2
258313,2
47807,2
121337,2
762550,2
555972,2
122300,2
1216782,2
1118972,2
456988,2
520303,2
54511,2
98669,2
1093935,2
442645,2
377717,2
85691,2
594556,2
1330917,2
475458,2
71742,2
42151,2
293771,2
38304,2
433944,2
477611,2
194091,2
84254,2
1302261,2
754950,2
127747,2
41371,2
703181,2
35126,2
114462,2
791329,2
266331,2
226874,2
752748,2
785496,2
147257,2
5878,2
526385,2
469813,2
10880,2
58634,2
8390,2
339725,2
785328,2
531644,2
454730,2
727745,2
347818,2
331836,2
697985,2
647548,2
703693,2
321313,2
443569,2
271991,2
296445,2
505870,2
434939,2
543825,2
529218,2
440917,2
281464,2
16204,2
20239,2
173956,2
594233,2
403668,2
21491,2
641001,2
423254,2
364436,2
419175,2
431821,2
351444,2
467109,2
496389,2
539664,2
175597,2
50777,2
280779,2
51201,2
460756,2
378671,2
118835,2
815733,2
210360,2
637809,2
855682,2
161359,2
23644,2
622478,2
725026,2
393605,2
1027805,2
153379,2
82802,2
421722,2
444380,2
36861,2
322815,2
540730,2
623213,2
374816,2
1152,2
735478,2
748474,2
600173,2
735862,2
25876,2
590828,2
126593,2
156608,2
284945,2
193072,2
333725,2
435840,2
157372,2
392194,2
233591,2
104,2
542641,2
55182,2
348402,2
179420,2
461804,2
12016,2
381567,2
31376,2
435698,2
757344,2
237687,2
205266,2
145488,2
386581,2
58219,2
31637,2
66287,2
568234,2
202863,2
867977,2
411048,2
13618,2
82452,2
91169,2
406003,2
52122,2
412076,2
313641,2
42863,2
245643,2
197550,2
28856,2
620490,2
234651,2
777107,2
128283,2
189829,2
697174,2
526196,2
194339,2
496623,2
398750,2
13715,2
446863,2
1057132,2
259942,2
766978,2
85083,2
283713,2
55208,2
370779,2
20941,2
646756,2
421761,2
360153,2
873679,2
305994,2
206087,2
599510,2
288850,2
16443,2
701712,2
630403,2
194536,2
297939,2
348393,2
106979,2
210643,2
29754,2
339241,2
455691,2
134075,2
413111,2
568656,2
334455,2
836325,2
433456,2
478526,2
56676,2
240782,2
2364,2
260452,2
784273,2
430938,2
206952,2
148479,2
283099,2
699566,2
664052,2
687639,2
332791,2
55521,2
421133,2
562360,2
677760,2
364264,2
358117,2
319794,2
9673,2
584888,2
261415,2
308841,2
25839,2
596868,2
130265,2
369454,2
560222,2
479486,2
383958,2
70208,2
56316,2
523647,2
89405,2
71102,2
295345,2
397400,2
323536,2
82018,2
444551,2
393611,2
350882,2
720809,2
514489,2
205283,2
153770,2
912164,2
370835,2
264510,2
601212,2
332511,2
58129,2
427734,2
1191147,2
388844,2
6639,2
430705,2
714222,2
66555,2
249206,2
265018,2
63499,2
585336,2
506981,2
233300,2
13249,2
415940,2
274544,2
605048,2
769326,2
747143,2
527783,2
344725,2
363441,2
94993,2
499961,2
28290,2
375223,2
1202507,2
3156,2
841997,2
112572,2
162697,2
477431,2
324044,2
113708,2
358318,2
680511,2
448429,2
264757,2
625793,2
658689,2
212205,2
211126,2
107868,2
495826,2
235869,2
453764,2
305764,2
461904,2
462435,2
495192,2
282942,2
486699,2
7977,2
40735,2
268122,2
241046,2
462719,2
372005,2
462098,2
116662,2
152379,2
640978,2
120982,2
78986,2
161060,2
38364,2
143793,2
78998,2
3983,2
143659,2
20593,2
299295,2
859980,2
353330,2
241299,2
451864,2
187576,2
630521,2
588173,2
327203,2
474856,2
173391,2
368310,2
210552,2
13746,2
781023,2
833407,2
229547,2
91856,2
553779,2
261966,2
94930,2
299194,2
582807,2
649063,2
700069,2
530326,2
444556,2
262230,2
188316,2
516751,2
216948,2
146886,2
475226,2
602506,2
34938,2
1136401,2
49635,2
1135953,2
382145,2
1366379,2
1339737,2
247041,2
367025,2
31641,2
666568,2
848284,2
115057,2
301764,2
994633,2
31840,2
952423,2
836919,2
1204795,2
1094597,2
629797,2
170376,2
506630,2
16227,2
112470,2
6568,2
459734,2
218127,2
689031,2
418399,2
291471,2
204952,2
165548,2
122823,2
715979,2
302830,2
593232,2
189156,2
370761,2
323626,2
136698,2
106883,2
367169,2
469719,2
471877,2
329560,2
25459,2
486622,2
296663,2
108045,2
890455,2
526505,2
289216,2
299928,2
603392,2
42051,2
629783,2
47471,2
59201,2
153625,2
564736,2
526157,2
48608,2
432650,2
139755,2
247727,2
212564,2
768913,2
636496,2
320544,2
451286,2
224050,2
31287,2
302002,2
535474,2
574842,2
177649,2
995954,2
630615,2
610141,2
17380,2
483986,2
111776,2
1288908,2
391844,2
725647,2
271766,2
679428,2
565200,2
271635,2
40048,2
144266,2
503372,2
259066,2
159971,2
681192,2
653128,2
799248,2
23025,2
321985,2
518675,2
220275,2
332887,2
506807,2
107736,2
355758,2
336547,2
232651,2
345344,2
134572,2
13109,2
46871,2
219700,2
600570,2
594550,2
485069,2
165280,2
466224,2
960083,2
547530,2
848887,2
439190,2
257587,2
40424,2
1502,2
828556,2
436661,2
186133,2
229251,2
576706,2
24471,2
769811,2
790639,2
51320,2
163430,2
638979,2
119483,2
268361,2
146160,2
434137,2
825504,2
73928,2
661648,2
294908,2
57751,2
282790,2
305833,2
435201,2
724584,2
183572,2
61261,2
716905,2
30420,2
505498,2
447012,2
18223,2
8301,2
564072,2
511986,2
105723,2
469265,2
237729,2
94046,2
63401,2
50020,2
701388,2
17262,2
4022,2
31324,2
533954,2
114385,2
27497,2
835914,2
732435,2
287066,2
88698,2
124212,2
1201258,2
173145,2
439379,2
304120,2
81317,2
74784,2
577330,2
376765,2
280781,2
557620,2
357807,2
69045,2
172366,2
357189,2
1369976,2
78257,2
211932,2
201456,2
332677,2
433040,2
21322,2
37672,2
6848,2
250189,2
20229,2
17554,2
634785,2
265238,2
109069,2
289290,2
221786,2
742607,2
213089,2
361219,2
489653,2
726008,2
595508,2
47829,2
499905,2
229998,2
622869,2
699963,2
28236,2
166021,2
284613,2
60330,2
48893,2
187285,2
57843,2
313937,2
480111,2
398548,2
459238,2
521456,2
263378,2
578315,2
198764,2
148617,2
443445,2
389665,2
673291,2
376080,2
272952,2
14652,2
297910,2
352061,2
331239,2
793278,2
402537,2
727931,2
622462,2
124091,2
456198,2
378216,2
109443,2
497752,2
947484,2
211447,2
738360,2
381312,2
479943,2
394772,2
246210,2
576822,2
822467,2
1516,2
399100,2
778545,2
1116086,2
454012,2
169821,2
131192,2
156545,2
177008,2
314707,2
638729,2
239736,2
363370,2
581818,2
283632,2
24825,2
174093,2
225620,2
28183,2
226037,2
387728,2
568884,2
513320,2
123754,2
223748,2
131746,2
939216,2
331616,2
516396,2
445902,2
156376,2
557222,2
30850,2
5325,2
273143,2
540348,2
119497,2
279861,2
186943,2
246507,2
752434,2
443624,2
503127,2
423482,2
335813,2
491004,2
10614,2
337912,2
253963,2
54256,2
526166,2
130772,2
490316,2
13484,2
1069330,2
733312,2
631422,2
212503,2
367644,2
197385,2
124985,2
434085,2
1318442,2
381997,2
135538,2
136054,2
313460,2
1104910,2
74545,2
81443,2
48803,2
506119,2
484409,2
571900,2
221002,2
45940,2
304416,2
475481,2
499454,2
127928,2
29633,2
420012,2
377314,2
458893,2
681664,2
116520,2
585298,2
67253,2
1025078,2
419396,2
731123,2
722639,2
634961,2
62079,2
600558,2
397513,2
41121,2
575027,2
23838,2
106202,2
558191,2
424506,2
393879,2
670698,2
93576,2
471515,2
321734,2
773367,2
513384,2
835093,2
659569,2
759439,2
66159,2
381196,2
632756,2
40237,2
275532,2
607911,2
555037,2
539734,2
251286,2
243721,2
130782,2
293336,2
35082,2
32213,2
457152,2
753736,2
329924,2
242046,2
285612,2
194998,2
225325,2
109325,2
472610,2
280127,2
414355,2
1079075,2
176909,2
679227,2
399549,2
1103968,2
701120,2
626305,2
149815,2
64204,2
774395,2
88517,2
762433,2
159110,2
58470,2
100815,2
398850,2
13490,2
50637,2
165959,2
62269,2
135000,2
128217,2
222329,2
1271660,2
394424,2
1072120,2
416025,2
168574,2
156415,2
397564,2
247615,2
268375,2
570320,2
768633,2
21746,2
988634,2
933548,2
56280,2
115516,2
705647,2
567351,2
1239069,2
252916,2
100197,2
562374,2
289144,2
35195,2
137313,2
74000,2
26757,2
34775,2
822337,2
561674,2
376184,2
76090,2
160992,2
492170,2
267833,2
301517,2
24098,2
906295,2
233341,2
165969,2
149926,2
23879,2
357536,2
369867,2
101278,2
332090,2
261650,2
456796,2
180705,2
283459,2
273765,2
31097,2
97534,2
214043,2
313907,2
16731,2
411350,2
562324,2
1245437,2
29800,2
813781,2
87817,2
810550,2
151467,2
254301,2
214369,2
25483,2
117432,2
234412,2
448567,2
427981,2
374292,2
822805,2
239881,2
357938,2
597663,2
150886,2
289622,2
27560,2
24997,2
177206,2
344093,2
670875,2
171690,2
217152,2
289987,2
37099,2
376759,2
306453,2
49260,2
198687,2
585494,2
814685,2
84490,2
470601,2
458036,2
10583,2
494267,2
93350,2
250952,2
51246,2
504180,2
57710,2
943621,2
816821,2
80491,2
585246,2
153995,2
618583,2
507489,2
200817,2
332651,2
104615,2
585482,2
155886,2
1184533,2
570110,2
249249,2
325677,2
119276,2
1000492,2
700628,2
98161,2
269729,2
106441,2
1330764,2
116779,2
89769,2
66362,2
494587,2
386415,2
197533,2
278624,2
804218,2
184330,2
221110,2
404188,2
560224,2
411599,2
558679,2
465348,2
90996,2
112204,2
347794,2
230674,2
215244,2
254467,2
110407,2
221676,2
11726,2
202738,2
310700,2
293691,2
651930,2
376913,2
199462,2
601751,2
525893,2
671521,2
857773,2
149200,2
143178,2
803586,2
240951,2
82610,2
140057,2
594515,2
276995,2
42548,2
475779,2
468392,2
855602,2
326166,2
682842,2
25405,2
173841,2
159506,2
414393,2
692887,2
278094,2
1034293,2
450481,2
343770,2
57623,2
69915,2
291823,2
448231,2
178672,2
1209724,2
144771,2
432231,2
69929,2
36548,2
368538,2
565247,2
580178,2
744534,2
576485,2
129893,2
629787,2
1364420,2
730451,2
10430,2
370466,2
634145,2
116039,2
660373,2
124110,2
16719,2
259711,2
713867,2
851042,2
395213,2
7180,2
701989,2
406610,2
819295,2
476258,2
348066,2
387141,2
169004,2
370635,2
178887,2
248458,2
613253,2
66429,2
343795,2
191158,2
4551,2
140982,2
31316,2
425876,2
512655,2
144919,2
427091,2
224826,2
234521,2
54242,2
237218,2
306576,2
13049,2
205924,2
717,2
1053004,2
345230,2
209193,2
666707,2
68420,2
184396,2
255007,2
290741,2
67860,2
516230,2
30362,2
76337,2
80635,2
254827,2
16758,2
89812,2
326973,2
633613,2
713031,2
368276,2
66376,2
224816,2
23637,2
631876,2
270282,2
767343,2
597893,2
357152,2
66124,2
20323,2
664492,2
18512,2
983609,2
43367,2
104256,2
6319,2
341182,2
405301,2
754408,2
335933,2
154245,2
292570,2
301231,2
16395,2
304506,2
461660,2
398846,2
125202,2
135828,2
117164,2
63875,2
477600,2
363479,2
58136,2
528287,2
45377,2
270621,2
193615,2
56696,2
1196937,2
469366,2
273846,2
320315,2
445043,2
274793,2
403740,2
30389,2
288528,2
809524,2
87069,2
176841,2
634616,2
33680,2
60726,2
705540,2
225323,2
424832,2
248608,2
670843,2
210386,2
683692,2
414572,2
802965,2
369364,2
570138,2
269496,2
96817,2
563107,2
462940,2
203503,2
1123179,2
403372,2
100570,2
347365,2
26746,2
265686,2
362767,2
245556,2
64459,2
665327,2
28010,2
590855,2
945851,2
601138,2
243916,2
717172,2
614288,2
594430,2
228786,2
623424,2
238595,2
150086,2
226973,2
1349070,2
555962,2
789056,2
277282,2
82963,2
313734,2
295551,2
498484,2
633409,2
497475,2
78039,2
299896,2
393654,2
201826,2
204062,2
616163,2
280984,2
1061692,2
86607,2
196341,2
597578,2
224440,2
288972,2
209600,2
825198,2
203624,2
148446,2
814941,2
1207360,2
222130,2
425971,2
106881,2
570355,2
260945,2
301091,2
81113,2
249162,2
500540,2
190149,2
371188,2
283024,2
267300,2
5837,2
166046,2
290768,2
118333,2
719522,2
173672,2
646867,2
572183,2
385568,2
467646,2
201940,2
12009,2
780916,2
20529,2
553953,2
675132,2
602670,2
576917,2
120592,2
113254,2
362287,2
753596,2
73597,2
469800,2
483970,2
15139,2
305765,2
62685,2
1304603,2
268211,2
867216,2
489752,2
347991,2
680228,2
118301,2
1031623,2
431224,2
365012,2
156135,2
209377,2
367499,2
212774,2
472774,2
736347,2
427594,2
1304819,2
428495,2
75199,2
630196,2
320895,2
316380,2
511011,2
807195,2
232648,2
310629,2
179099,2
694719,2
615959,2
144908,2
488281,2
308697,2
327042,2
897003,2
291691,2
151996,2
1066304,2
170873,2
61178,2
774965,2
590597,2
261765,2
627583,2
508989,2
3053,2
516714,2
22252,2
68061,2
473870,2
455779,2
560002,2
322112,2
71000,2
794649,2
800207,2
143538,2
64883,2
423813,2
6823,2
386904,2
104001,2
554782,2
510283,2
561052,2
844370,2
621666,2
27690,2
97553,2
353737,2
326441,2
236120,2
135378,2
84837,2
247714,2
224332,2
228588,2
771561,2
9815,2
606837,2
149051,2
1245007,2
153066,2
136536,2
321538,2
78266,2
616177,2
533401,2
265271,2
369658,2
803762,2
387302,2
144318,2
173549,2
215302,2
31156,2
